6133027- 1;#R83622010#JUEGO JUNTAS PISTON TELESCOPIC T63 C3 GMV;35,18
6133028- 1;#R83623010#JUEGO JUNTAS PISTON TELESCOPIC T70 C3 GMV;35,18
6133029- 1;#R83624010#JUEGO JUNTAS PISTON TELESCOPIC T85 C3 GMV;35,18
6133030- 1;#R10750037#GUIADOR POLIURETANO Ø60 GMV;35,18
6133031- 1;#R10750038#GUIADOR POLIURETANO Ø70 GMV;35,18
6133032- 1;#R10750039#GUIADOR POLIURETANO Ø80 GMV;35,18
6133033- 1;#R10750040#GUIADOR POLIURETANO Ø90 GMV;35,18
6133034- 1;#R10750041#GUIADOR POLIURETANO Ø100 GMV;35,18
6133035- 1;#R10750042#GUIADOR POLIURETANO Ø110 GMV;35,18
6133036- 1;#R10750043#GUIADOR POLIURETANO Ø120 GMV;35,18
6133037- 1;#R10750044#GUIADOR POLIURETANO Ø130 GMV;35,18
6133039- 1;#R10750045#GUIADOR POLIURETANO Ø150 GMV;35,18
6133040- 1;#R10750046#GUIADOR POLIURETANO Ø180 GMV;35,18
6133041- 1;#R10750047#GUIADOR POLIURETANO Ø200 GMV;35,18
6181500- 1;JUNTAS VBP REF 072000405 210 L/MIN (OMAR);36,51
6181501- 1;JUNTAS VBP REF 072000406 380 L/MIN (OMAR);59,33
6181503- 1;JUNTAS DE VALVULA P REFERENCIA 0675 300/650 L/MIN MORIS;63,78
6181504- 1;JUNTAS DE VALVULA P REFERENCIA 0188 210/380 L/MIN MORIS;10,31
6181505- 1;JUNTA DE VALVULA P REFERENCIA 0389 15/250 L/MIN MORIS;51,48
6200306- 1;MANOMETRO 100ATM TODAS LAS CENTRALES;97,75
6200307- 1;RUEDA DE SINCRONIZACIÓN REFERENCIA 10.70.70 DIAM. EXT.47 INT. 8;179,04
6200394- 1;ELECTRIC BRIDGE (50/11) 91.03.02;24,7
6200421- 1;#40199015#SETA STOP REF. ZB2BZ101;13,64
6200564- 1;CONECTOR BOTONERA INSPECCIÓN SCHINDLER NAA 462424/38-08;251,52
6300079- 1;#7012009# SENSOR (C-DELCOM) BUCHER;2264,03
6300080- 1;#7015517# VALVULA BAJADA (C-LRV 175< 90 L) BUCHER;1117,63
6300081- 1;#7015518# VALVULA BAJADA (C-LRV 175< 250 L) BUCHER;1117,63
6300082- 1;#7010151# VALVULA BAJADA(1-LRV 175 < 150 L)BUCHER;1238
6300082- 2;#7011147# VALVULA BAJADA LRV 175 <90L BUCHER;1481,91
6300082- 3;#7011148# VALVULA BAJADA LRV 175 <250L BUCHER;1481,91
6300083- 1;#7010152# VALVULA BAJADA(1-LRV 175<250 L) BUCHER;1238
6300085- 1;#7010149# VALVULA BAJADA (1-LRV 350 < 500 L)BUCHER;1437,67
6300086- 1;#7010150# VALVULA BAJADA (1-LRV 700<700 L)BUCHER;3213,88
6300087- 1;#7010131# BOBINA SUBIDA-IMAN BAJADA BUCHER (ENCHUFE NEGRO);987,94
6300088- 1;#7010132# BOBINA BAJADA-IMAN SUBIDA BUCHER (ENCHUFE GRIS);987,94
6300089- 1;#7010143# VALVULA PILOTO BAJADA (175 y350) BUCHER;309,77
6300091- 1;#7010098# CABLE DE 1M DE TERMINAL MANUAL BUCHER;110,1
6300092- 1;#7010138# MANOMETRO BUCHER;310,98
6300093- 1;#7015527# PLACA PILOTO COMPLETA C-LRV 175 BUCHER;4761,66
6300095- 1;#0305273# PLACA PILOTO COMPLETA LRV 175 BUCHER;3394,01
6300097- 1;#0305276# PLACA PILOTO COMPLETA LRV 350 BUCHER;3394,01
6300099- 1;#0305279# PLACA PILOTO COMPLETA LRV 700 BUCHER;4701,99
6300107- 1;#0010796(R250)#PARTE SUPERIOR VALVULA COMPL.LRV 175 BUCHER;2091,64
6300109- 1;#7012406#PARTE SUPERIOR VALVULA COMPL.LRV 350(R350) BUCHER;2835,17
6300111- 1;#7012407#PARTE SUPERIOR VALVULA COMPL.LRV 350(R500) BUCHER;2835,17
6300113- 1;#7012408#PARTE SUPERIOR VALVULA COMPL.LRV 700(R700) BUCHER;5101,28
6300208- 1;#863098# GUARNICION PLEGABLE FS16L - TETONES;348,98
6300418- 1;#7018192# BOMBA MANUAL;1142,33
6300421- 1;#7015347# GRUPO COMPL DE VALVULA C-LRV 175R45 BUCHER;6030,56
6300421- 2;#7015100# GRUPO COMPL DE VÁLV. C-LRV 175R90 BUCHER;6030,56
6300421- 3;#7014926# GRUPO COMPL DE VÁLV. C-LRV 175R250 BUCHER;6030,56
6300936- 1;#R80260398#MOTOR CH.GMV 44,1KW 400/690 50HZ 600L/M;8860,61
6301114- 1;#10072667# ALARMA AKO 5404C;579,87
6301464- 1;"#40362022# CONEXION VC 1""1/2G KIT ADAP. ATORN GMV";207,69
6301588- 1;#R80200050#BOBINA ELECT.110/12VCC GMV DOBLE SEP+CO;463,12
6301630- 1;OR-WELLON590 (VP590 BY BELLON) GRABADOR;2054,76
6302501- 1;#4551800170# SOPORTE C/CONT PARA TENSOR GERVALL;135,47
6303741- 1;CERROJO PUERTA SEMIAUTOMATICA DCHA FUPA RIGHT Z-35 CRJ.FUL0SI000 FERMATOR;276,42
6303742- 1;CERROJO PUERTA SEMIAUTOMATICA IZDA FUPA LEFT Z-35 CRJ.FUL0SD000 FERMATOR;276,42
6502050- 1;TORNILLO HEXAGONAL M-4X10 DIN-933-6.8 ZINCADO;0,04
6502090- 1;TORNILLO HEXAGONAL M-6X10 DIN-933-6.8 ZINCADO;0,08
6502400- 1;TORNILLO HEXAGONAL M-6X16 DIN-6921 8.8 BICROMA(DENTADO);0,17
6502411 - 1 ;TORNILLO HEXAGONAL M-8X16 DIN-6921 8. 8 BICROMA(DENTADO) ;0,83
6502411- 1;TORNILLO HEXAGONAL M-8X16 DIN-6921 8. 8 BICROMA(DENTADO);0,83
6502434- 1;TORNILLO EXAG.C/BRIDA M-8X12 DIN-6921 8.8 BICROMA.;0,29
6502700- 1;TORNILLO APLASTADO M-6X15 DIN-603 ZN.;0,12
6505011- 1;TORNILLO CILIND.M.4X15-DIN.912-5,6 (FH);0,21
6505020- 1;TORNILLO CILIND.M.5X10-DIN.912-5,6 (FH);0,08
6505022- 1;TORNILLO CILIND.M.5X20-DIN.912-5,6 (FH);0,42
6505061- 1;TORNILLO CILIND.M.8X15-DIN.912-5,6 (FH);0,37
6505241- 1;TORNILLO CILIND.M-6X15 DIN-6912;0,33
6505242- 1;TORNILLO CILIND.M-6X20 DIN-6912;0,42
6506002- 1;TORNILLO AVELLANADO M-3X8 DIN-963-5,6 (FH);0,04
6506170- 1;TORNILLO AVELLANADO M-16X35 DIN-963-5,6 (FH);4,07
6507025- 1;TORNILLO CILIND M-4X15 DIN-84-5,6 (FH) ZN.;0,04
6509002- 1;ESPARRAGO ALLEN HEXAGONAL INT.DIN-913 M-5X8;0,12
6510004- 1;TUERCA EXAGONAL M-6 DIN-934-6 ZINCADO;0,04
6510007- 1;TUERCA EXAGONAL M-12 DIN-934-6 ZINCADO;0,25
6510055- 1;TUERCA AUTOBLOCANTE M-24.200 DIN-985 ZN.;4,7
6510102- 1;TUERCA REBAJADA HEXAGONAL M-6 DIN-936 ZN.;0,04
6510109- 1;TUERCA EXAGONAL M-16X1,5 DIN-936 (ZINC.);0,5
6510249- 1;TUERCA EXAGONAL M-4 DIN-6923-8 BT (DENTADO);0,04
6510250- 1;TUERCA EXAGONAL M-6 DIN-6923-8 ZN (DENTADO);0,08
6510251- 1;TUERCA EXAGONAL M-8 DIN-6923-8 ZN (DENTADO);0,08
6510252- 1;TUERCA EXAGONAL M-10 DIN-6923-8 ZN (DENTADO);0,21
6510401- 1;TUERCA ENJAULADA M-8 1,8/3,2 AC.MUELLE;0,67
6510404- 1;TUERCA ENJAUL.M-3 1-1,6 AC.MUELLE (FH);0,42
6518700 - 1;PLACA MEH3 V08.3;1003,4
6520004- 1;ARANDELA A 6,4 DIN 125-ST (FH) ZN.;0,04
6520005- 1;ARANDELA A 8,4 DIN 125-ST (FH) ZINCADO;0,04
6521004- 1;ARANDELA MUELLE B 6 DIN-127 PAVONADO;0,04
6521005- 1;ARANDELA MUELLE B 8 DIN-127 PAVONADO;0,04
6521007- 1;ARANDELA MUELLE B 12 DIN-127 PAVONADO;0,08
6521009 - 1;ARANDELA MUELLE B 16 DIN-127;4,01
6521009- 1;ARANDELA MUELLE B 16 DIN-127 PAVONADO;0,12
6524020- 1;ARANDELA DE PLATILLO 79/52X2,5;114,05
6524021- 1;ARANDELA DE PLATILLO 68/54X0,8;55,84
6524022- 1;ARANDELA DE PLATILLO 90/70X1;54,39
6524023- 1;ARANDELA DE PLATILLO 40/14,3X0,9;3,99
6525003- 1;ANILLO ELASTICO PARA EJE E-10 DIN-471;0,04
6525005- 1;ANILLO ELASTICO PARA EJE E-12 DIN-471;0,08
6525007- 1;ANILLO ELASTICO PARA EJE E-14 DIN-471;0,12
6525008- 1;ANILLO ELASTICO PARA EJE E-15 DIN-471;0,21
6525011- 1;ANILLO ELASTICO PARA EJE E-18 DIN-471;0,29
6525022- 1;ANILLO ELASTICO PARA EJE E-35 DIN 471;0,62
6525040- 1;ANILLO ELASTICO PARA EJE E-75 DIN-471;5,03
6525057- 1;ANILLO ELASTICO PARA EJE E-40 DIN-471;0,83
6525121- 1;ANILLO ELASTICO PARA INT.I-35 DIN-472;0,54
6525142- 1;ANILLO ELASTICO PARA INT.I.80 DIN.472;2
6526011- 1;ARANDELA ABANIC.DENTADA INT.26/16,5 DIN-6798J;0,25
6529055- 1;PASADOR ELASTICO DE 4X36 DIN-1481;0,21
6530038- 1;TACO DE ZAMAK MACHO M-10X100 (FC);5,57
6530039- 1;TACO DE ZAMAK MACHO M-12X120 (FC);9,9
6531001 - 1 ;TORNILLO PARA CHAPA 3,5X9,5 DIN-7504-N ;0,08
6531001- 1;TORNILLO PARA CHAPA 3,5X9,5 DIN-7504-N;0,08
6531003- 1;TORNILLO AVELLANADO PARA CHAPA B3,5X9,5 DIN-7982;0,04
6531025- 1;TORNILLO PARA CHAPA B 2,9X9,5 DIN-7976;0,62
6531146- 1;TORNILLO AVELLANADO M3X8 DIN-7991 INOXIDABLE;0,08
6531149- 1;TORNILLO AVELLANADO M3X10 DIN7991 CROMO NEGRO;0,91
6531156- 1;TORNILLO AVELL.M6X10 DIN7991 CROMO NEGRO;0,12
6531167- 1;TORNILLO AVELLANADO M3X10 DIN-7991 INOXIDABLE;0,08
6531172- 1;TORNILLO AVELLANADO M4X16 DIN-7991 INOXIDABLE;1,16
6531301- 1;TORNILLO AUTOROSCANTE 6,3X32 DIN-7504K;0,42
6531302- 1;TORNILLO AUTOROSCANTE 6,3X45 DIN-7504P;2,04
6531310- 1;TORNILLO AUTOROSCANTE C/BRIDA ST6,3X16-C (FC);0,29
6532006- 1;ARANDELA DE SEGURIDAD DE 8 DIN-6799;0,08
6532008- 1;ARANDELA DE SEGURIDAD DE 10 DIN-6799;0,12
6532009- 1;ARANDELA DE SEGURIDAD DE 12 DIN-6799;0,17
6532010- 1;ARANDELA DE SEGURIDAD DE 15 DIN-6799;0,42
6800548- 1;SEMAFORO GRANDE ROJO-VERDE 220V 66-LSRV2-009(FC);597,21
6800549- 1;SEMAFORO PEQUEÑO ROJO-VERDE 220V 65-L LSD-001(FC);264,24
6810001- 1;BISAGRA (ALCRIN) REFERENCIA 50.60-04;101,83
6810002- 1;BISAGRA (NYLON) REFERENCIA 50.60-05;42,12
6810003- 1;JUNTA TORICA OR-23,39X3,53 VITON REFRIGERADOR OMAR;27,44
6810004- 1;JUNTA TORICA OR-18X4 VITON REFRIGERADOR OMAR;23,08
6810005- 1;JUNTA TORICA OR-177,47X2,62 VITON REFRIG.OMAR;110,44
6810006- 1;LEVA ACCIONAMIENTO IZQUIERDA REFERENCIA SELCOM 3201.04.00141;55,14
6811000- 1;LLAVE A-903 (CERRADURA R-135 ARMARIO);7,57
6816000- 1;TARJETA OPERADOR SELCOM RC-24 PARA PTA CAB. MOTOR 24V-REFERENCIA 5302.05.9012;3268,85
6816001- 1;TARJETA OPERADOR SELCOM RC-48 PARA PTA CAB. MOTOR 48V- REFERENCIA 5302.05.9003;1592,1
6820102- 1;VENTILADOR REGULADOR VELOCIDAD CT 3251-0814-01;162,79
6820102- 2;VENTILADOR REGULADOR VELOCIDAD CT 3251-0824-01;169,19
6820102- 3;VENTILADOR REGULADOR VELOCIDAD CT 3251-2038-00;298,25
6820102- 4;VENTILADOR REGULADOR VELOCIDAD CT 3251-1824-01;326,44
6820102- 5;VENTILADOR REGULADOR VELOCIDAD CT 3251-2024-00;348,44
6820102- 6;VENTILADOR REGULADOR VELOCIDAD CT 4805-1001;25,53
6820801- 1;SENSOR MAGNETICO STEM REFERENCIA C121 1V DA ZA02;35,01
6821500- 1;MUELLE GRUPO VALVULAS REFERENCIA 0512 MORIS;41
6821502- 1;DEPOSITO PLASTICO CENTRAL BUCHER;2907,94
6821503- 1;TORNILLO N4 Ø 0,90 VALVULA VMP/S-1.1/4.REFERENCIA R60060077 GMV;0
6821701- 1;JUEGO DE JUNTAS PISTON DIAMETRO 180 MORIS;576,3
6823700- 1;CALCE DE ALUMINIO PASAMANOS S/MUESTRA;14,8
6824000- 1;GUIADOR HOJA DE CABINA C8 I;86,74
6824001- 1;"PATIN MOVIL ESP.OPERAD. R. ""ORONA""OCI2 PL-800 VVVF";898,25
6824002- 1;"PATIN MOVIL ESP.OPERAD. R. ""ORONA""OCD2 PL-800 VVVF";898,25
6824007- 1;POLEA MOTOR DIAMETRO 30 10.21-02 FERMATOR;55,59
6826100- 1;PEGATINA GRANDE FLECHA RELIEVE PULSADOR DE PISOTDS;39,92
6826301- 1;ROTULO INSCRIPCION RESCATEL(BOTONERA CABINA);7,69
6828101- 1;"NEOPRENE ELSCO ROLLER WHEEL MODEL ""A/B"" (D=152MM)";360,21
6828101- 2;"NEOPRENE ELSCO ROLLER WHEEL MODEL ""C/D"" (D=80MM)";267,57
6829300- 1;INT. DIFER. ALTA INMUN. 4P 63A 300MA MERLIN GERIN;0
6829301- 1;INT. DIFER. ALTA INMUN. 4P 40A 300MA MERLIN GERIN;2178,09
6829706- 1;PLACA ALUMINIO R.A.E.;4,78
6900001- 1;CERROJO 4101 DE 6OMM ESMALTADO S/CERRADERO;220,96
6900003- 1;VENTANA PARA CUARTO DE MAQUINAS;263,28
6900004- 1;REJILLA PARA CUARTO DE MAQUINAS;362,04
6900006- 1;PUERTA SALA MAQUINAS APERTURA DCHA.L=800 (FC);693,43
6900010- 1;CERRADURA PUERTA CUARTO MAQUINAS;144,28
6900011- 1;JUEGO DE MANILLAS ESTANDAR PZ (NOVOFERM ALSAL);110,73
6900014- 1;"CILINDRO CON BOTON ""TESA"" REFERENCIA 503B3030L (FC)";198
6900160- 1;BISAGRA PUERTA 2109050X70;45,11
6900400- 1;GANCHO PARA CUARTO DE MAQUINAS;123,12
7011162- 1;SOPORTE DE GUIA CH.3X85X200;3,33
7011165- 1;SOPORTE A PARED CH.3X96X240;4,49
7011195- 1;PASAMUROS PROTECCION CONJUNTO MÁQUINA CHAPA 1X78X378;10,81
7011196- 1;TAPA PROTECCION CONJUNTO MÁQUINA. CHAPA 1X200X200;5,32
7011602 - 1;SOPORTE DE GUIAS CHAPA 3*90*160;4,99
7011602- 1;SOPORTE DE GUIAS CHAPA 3X90X160;5,49
7011605 - 1;SOPORTE DE GUIAS CHAPA 4*160*188,5;12,17
7011605- 1;SOPORTE DE GUIAS CHAPA 4X160X188,5;13,39
7011607- 1;SOPORTE DE GUIAS CHAPA 5X190X230;14,05
7011607- 2;SOPORTE DE GUIAS EN FOSO CH.5X190X230;15,26
7011951 - 1;SOPORTE ESCALERA A PARED FOSO;10,09
7011951- 1;SOPORTE ESCALERA A PARED FOSO CHAPA 1,5X100X390;11,1
7012020 - 1;ZARPA GUIA M34 CHAPA 4X132. 5X347;23,32
7030680- 1;SIN-FIN 0-164 54:1;1640,5
7030681- 1;SIN-FIN 0-164 45:1;2062,91
7030689- 1;ACOPLAMIENTO MOTOR O-185;769,15
7030690- 1;ACOPLAMIENTO MAQUINA O-185;787,28
7031007- 1;DISCO FIELTRO ELECTROIMAN G-556 117/65X4;20,91
7031100- 1;CASQUILLO BRON.DIAMETRO 47/37X60 MAT.C.O-164;367,9
7031317- 1;REFUERZO APOYO CEPO O-170 LL.30X10X200;29,19
7031321 - 1;ARANDELA GUIA MUELLE O-170 RED;0,11
7031321- 1;ARANDELA GUIA MUELLE O-170 RED.35X7;16,92
7031323- 1;POLEA TRACCION 570-5/13 O-170;1841,74
7031324- 1;POLEA TRACCION 700-3/11 O-170;6423,74
7031325- 1;POLEA TRACCION 450-5/11 O-170;5108,1
7031326- 1;POLEA TRACCION 570-4/11 (V=35) O-170;1042,95
7031327- 1;POLEA TRACCION 530-4/11 O-170;827,4
7031334 - 1;ESPARRAGO CALI 8.98*185;6,35
7031334- 1;ESPARRAGO CALI.8,98X185 ZINCADO;4,41
7031355- 1;POLEA TRACCION 600-5/13 O-170;1217,01
7031360- 1;POLEA TRACCION 770-3/11 O-170;1000,58
7031365- 1;EJE SIN-FIN O-170 45:1 DIAMETRO 74,35X877;1589,4
7031366- 1;EJE SIN-FIN O-170 55:1 DIAM.69,21X877;1602,74
7031369- 1;EJE SIN-FIN O-170 47:2 DIAM.72,87X951,5;1785,57
7031375- 1;POLEA TRACCION 600-3/8 O-170;1047,03
7031379- 1;POLEA TRACCION 770-4/8 O-170;1000,58
7031384- 1;POLEA TRACCION 570-5/11 O-170;1841,74
7031385- 1;POLEA TRACCION 570-3/11 (B=100) O-170;1286,15
7031387- 1;POLEA TRACCION 530-4/13 O-170;1691,43
7031394- 1;CASQUILLO SEPARADOR O-170 DIAM.65X40;155,93
7031410- 1;POLEA TRACCION 450-6/11 O-170 (B=102);1144,12
7031412 - 1;POLEA DE TRACCION 530-5-11 O-170;1537,67
7031412- 1;POLEA TRACCION 530-5/11 O-170 (V=40);1691,43
7031413 - 1;POLEA TRACCION 570-4/11 O-170 (B=102);1299,15
7031413- 1;POLEA TRACCION 570-4/11 O-170 (B=102);1286,15
7031414- 1;POLEA TRACCION 600-4/8 O-170 (V=40);1047,03
7031416- 1;POLEA TRACCION 600-5/9 O-170 (V=40);1586,9
7031417 - 1;POLEA DE TRACCION 600-300/11;1442,64
7040003- 1;POLEA TRACCION 320 6/8 G03 (B=80);847,4
7040003- 2;POLEA TRACCION 320 7/8 G03 (B=85);847,4
7040210- 1;EJE SIN-FIN 1V. 56:1 REDUCCION 50X600;1992,72
7040236- 1;EJE SIN-FIN 2VELOCIDADES 48:1 REDUCCION 51X678;1950,64
7040550- 1;POLEA TRACCION DIAMETRO 750-3/8 MAQUI.O-130;7124,69
7040554- 1;POLEA TRACCION DIAMETRO 500-3/11 O130 (V=35);802,08
7040555- 1;POLEA TRACCION DIAM. 450-3/11 O130;569,31
7040556- 1;POLEA TRACCION DIAM. 550-3/11 O130;666,03
7040564- 1;POLEA TRACCION DIAMETRO 500-3/8 (B=100)O130;802,08
7040565- 1;POLEA TRACCION DIAM.550-3/11 S=105:O130;666,03
7040567- 1;POLEA TRACCION DIAMETRO 550-4/11 (B=102);1073,64
7040568- 1;POLEA TRACCION DIAMETRO 500-4/11 (B=102);910,27
7040570- 1;POLEA TRACCION DIAMETRO 550-3/8 (B=102)O130;666,03
7040571- 1;POLEA TRACCION DIAMETRO 550-3/11 O130(B=102);666,03
7040575- 1;POLEA TRACCION DIAMETRO 500-4/9 (V=40);802,08
7040577- 1;POLEA TRACCION DIAMETRO 550-4/9 (V=40);666,03
7040661- 1;EJE LENTO O-130A RED.66X487;250,27
7040662- 1;EJE RUEDA HELICOIDAL 70X349 MAQUIN.0-130;190,39
7040663- 1;EJE LENTO O-130A RED.70X486;250,27
7040715- 1;CASQUILLO EJE LENTO MAQUINA O-130;335,97
7040727- 1;SOPORTE CAPOTA POLEA O-130 CHAPA 3X356X434;31,35
7040902- 1;EJE BRAZO FRENO DIAMETRO 10 X 80;15,51
7040950- 1;SOPORTE EXTERIOR O-130A;79,17
7040951- 1;TAPA SOPORTE EXTERIOR O-130A;7,4
7040952- 1;TAPA SOPORTE LADO POLEA O-130A;8,15
7040956- 1;POLEA TRACCION 375-5/9 O-130A;581,41
7040957- 1;POLEA TRACCION 375-4/9 O-130A;581,41
7040958- 1;POLEA TRACCION DIAMETRO 600-3/11 O-130A;943,62
7040962- 1;POLEA TRACCION DIAM.500-3/8 (V=40) O130;802,08
7040964- 1;POLEA TRACCION DIAMETRO 500-4/8 (V=40);802,08
7040965- 1;POLEA TRACCION DIAMETRO 550-4/8 (V=40);666,03
7041100- 1;CASQUILLO PARA EJE SIN-FIN 56X45X70;117,8
7041105- 1;ARANDELA SEGURIDAD POLEA CHAPA 1X72X50;4,99
7041230- 1;PROTECCION POLEA O-140 CHAPA 1,5X360X502;72,6
7041254- 1;POLEA TRACCION DIAMETRO 340-5/8 (B=85);586,57
7041255- 1;POLEA TRACCION DIAMETRO 340-6/8 (B=85);586,57
7041256- 1;BRAZO FRENO LADO POLEA O-140;60,37
7041256- 2;BRAZO FRENO LADO TAPA O-140;60,37
7041257- 1;EJE BRAZO FRENO O-140 HEXAGONAL 26X104;15,43
7041259- 1;TAPA EJE LENTO O-140;288,94
7041274- 1;CASQUILLO CARCASA MAQUINA O-140;373,43
7041317- 1;POLEA TRACCION DIAMETRO 166 4/6,5 M33 OPT320,450 Kg;166,69
7041318- 1;POLEA TRACCION DIAMETRO 166 5/6,5 M33 OPT 630 Kg;166,69
7041319- 1;POLEA TRACCION DIAM.166 6/6,5 M33 OPT 800,1000KG;162,99
7041322- 1;PROTECCION POLEA GEARLESS Q<=630 CHAPA 2,5X200X275;26,69
7041339- 1;TAPA AMARRE ENCODER MAQUINA GEARLESS M33 OPTIMIZADO;33,1
7041349- 1;PROTECCION POLEA GEARLESS Q>1000 CHAPA 2X200X324;21,87
7060657- 1;EJE POLEA DESVIO DIAM.45X127;90,27
7060677- 1;CASQUILLO POLEA TUBO 90X37,5;59,09
7060678- 1;EJE DE POLEA DESVIO DIAMETRO 75X240;446,28
7060720- 1;EJE 4/8-4/9 SOPORTE FUNDICION D.45X220;261,04
7060830- 1;SOPORTE DE POLEA DESVIO 3/11;477,13
7070425- 1;EJE POLEA DIAMETRO 70X285;497,46
7070698- 1;PROTECTOR DERECHO POLEA DESVIO O-170 CHAPA 1,5X234X250;6,03
7090063- 1;SOPORTE LLANTA 90X8X180 CHASIS C-0,65;62,87
7090395- 1;ROZADERA FRONT.25X25X203 DESL.TIPO A/0,6;289,52
7090424- 1;ROZADERA LATERAL 30X20X159 DESLIZ.CH.C-2,5;150,23
7090425- 1;ROZADERA FRONT.20X20X159 DESLIZ.CH.C-2,5;182,99
7090434- 1;ROZADERA LATERAL 37X20X203 DESLIZ.SUPERIOR C-4;314,34
7091404- 1;EJE POLEA DESVIO DIAMETRO 70X235;278,71
7092062- 1;CALCE PES. ORONA CHAPA 1X50X50;0,46
7092372- 1;SOPORTE CAPTADOR D-5000 CHAPA 3X185X250;8,69
7092917- 1;DESLIZADERA CHASIS AH-920;20,91
7092971- 1;SOPORTE ENGRASADOR G-9 CHAPA 1,5X100X154;9,11
7093055- 1;CAPOTA INFERIOR P. 450 D-832 CHAPA 1,5X490X913;44,32
7093056- 1;CAPOTA SUPERIOR P. 450 D-832 CHAPA 1,5X344X490;16,67
7093261- 1;SOPORTE ENGRASADOR CH.1,5X90X101;9,44
7093606- 1;ZAPATA ESTRIADA PARACAIDAS B9/B16 PLUS;111,27
7093767- 1;CALCE CHASIS CH.1X120X144;2
7093770- 1;PERFIL PROTECTOR DE CABLES M33;4,2
7093789- 1;SOPORTE ENGRASADOR/CAPTADOR M33 CH.3X174,34X250;38,59
7093799- 1;TUBO ANTISALIDA CABLES DIAM.18X72;11,1
7093799- 10;TUBO ANTISALIDA CABLES DIAMETRO 18X138;23,62
7093799- 2;TUBO ANTISALIDA CABLES DIAM.18X84;11,73
7093799- 3;TUBO ANTISALIDA CABLES DIAMETRO 18X88;17,84
7093799- 4;TUBO ANTISALIDA CABLES DIAMETRO 18X110;18,54
7093799- 5;TUBO ANTISALIDA CABLES DIAM.18X156;17,75
7093799- 6;TUBO ANTISALIDA CABLES DIAMETRO 18X160;22,54
7093799- 7;TUBO ANTISALIDA CABLES DIAMETRO 18X102;18,25
7093799- 8;TUBO ANTISALIDA CABLES DIAMETRO 18X68;19,21
7093799- 9;TUBO ANTISALIDA CABLES DIAMETRO 18X199;27,98
7093916- 1;ELEMENTO DESLIZANTE C-10;109,06
7094055- 1;EJE POLEA DESVIO DIAM.55X415;305,24
7094275- 1;DESLIZADERA CHASIS LATERAL;35,38
7094406- 1;PLACA IMPACTO BUFFER.CH.6X100X120;13,06
7094458- 1;EJE ACCIONAM.BARRA ACUÑAM.CHASIS M33 OPT;104,12
7094473- 1;PROTECTOR ACEITE ENGRASE GUIAS CHAPA 1,5X201,5X314;25,11
7094478- 1;PROTECTOR ACEITE GUIAS CHASIS CABINA M33 CONFORT;3,12
7100442- 1;VASO APRIETAMUELLE 11 DIAMETRO 50X110;24,62
7100621- 1;PLACA LLANTA 160X12X110 CHASIS CONTRAPESO;113,68
7103004- 1;EJE POLEA DESVIO CHAS.CONT.DIAM.45X372;247,73
7103011- 1;PLACA CABLES CHASIS CONTRAPESO 12X160X112;14,35
7103152- 1;EJE SEPARADOR ANTISALIDA CABLES DIAM.14X78;10,94
7103152- 10;EJE SEPARADOR ANTISALIDA CABLES DIAMETRO 14X205;30,89
7103152- 11;EJE SEPARADOR ANTISALIDA CABLES DIAMETRO 14X144;23,78
7103152- 2;EJE SEPARADOR ANTISALIDA CABLES DIAM.14X90;11,35
7103152- 3;EJE SEPARADOR ANTISALIDA CABLES DIAMETRO 14X94;15,01
7103152- 5;EJE SEPARADOR ANTISALIDA CABLES DIAM.14X162;18,54
7103152- 6;EJE SEPARADOR ANTISALIDA CABLES DIAMETRO 14X166;27,36
7103152- 7;EJE SEPARADOR ANTISALIDA CABLES DIAM.14X82;11,1
7103152- 8;EJE SEPARADOR ANTISALIDA CABLES DIAMETRO 14X108;15,97
7103152- 9;EJE SEPARADOR ANTISALIDA CABLES DIAMETRO 14X74;13,76
7103156- 1;CAPOTA SUPERIOR DIAM.450 CH.1,5X247X409;9,98
7103156- 2;CAPOTA SUPERIOR DIAM.450 CH.1,5X312X409;12,64
7103565- 1;EJE POLEA DESVIO CHAS.CONT.DIAM.45X174;69,31
7103674- 1;REFUERZO DESLIZADERA CONTR.P-35 CH.2,5X55X59;0,58
7103990- 1;EJE POLEA DESVIO CHAS.CONT.DIAM.55X204;177,38
7104006- 1;PLACA TOPE MUELLES M33 EXT.POLIAMIDA 25X150X150;109,9
7104116- 1;EJE DE POLEA DESVIO DIAMETRO 70X262;388,86
7110052- 1;CAPOTA LIMITADOR L-250 250x171x1,5;26,53
7110096- 1;CAPOTA DE PLASTICO LIMITADOR L-250;36,01
7110345- 1;CALCE CAPERUZA LIMITADOR ALJO CH.1X150X196;2,29
7110584- 1;CAPOTA POLEA TENSORA CHAPA 1X103X180;12,93
7110599- 1;CAPOTA POLEA TENSORA CHAPA 1X161X280;65,95
7120034- 1;CHAPA AMARRE PATIN CH.5X110X130;4,62
7140005 - 1;REMATE PANEL DE MANDOS LARGO C/ RECUBBRIMIENTO ANODIZADO L=2150;39,8
7140005 - 10;REMATE PANEL MANDOS LARGO  C- RECUB. ANODIZADO L=2150;39,8
7140005- 10;REMATE PANEL MANDOS LARGO C/RECUB.ANODIZADO L=2150;43,78
7140005- 2;REMATE PANEL MANDOS LARGO C/RECUB.LACADO L=1950;28,07
7140005- 3;REMATE PANEL MANDOS LARGO C/RECUB.LACADO L=2050;33,18
